,0,1,2,3,4,5,6,7
0,0.00247795759570591,1.047666023882017,0.016073663616269565,18309.385684946537,0.00018408952001881048,0.008658396891586918,0.00013284019517578155,151.3138681770656
1,0.011559333140313316,3.8183530291898315,0.058582526072519674,66730.92157383429,0.0003513610990527941,0.008658396891586918,0.00013284019517578155,151.3138681770656
2,0.02777245861230444,8.32071941281503,0.12765942756392612,145415.91747287932,0.0005186657465836341,0.008658396891586918,0.00013284019517578155,151.3138681770656
3,0.04971178034169821,14.55476517475761,0.22330436809048881,254364.3733449179,0.0006859752474273015,0.008658396891586918,0.00013284019517578155,151.3138681770656
4,0.0756277410642886,22.52049031501757,0.3455173476522078,393576.28918480716,0.000853285988553332,0.008658396891586918,0.00013284019517578155,151.3138681770656
5,0.10408346587095688,32.21789483359492,0.49429836624908313,563051.6649912188,0.0010205971404317383,0.008658396891586918,0.00013284019517578155,151.3138681770656
6,0.13407085199779498,43.64697873048965,0.6696474238811148,762790.5007636864,0.00118790844805202,0.008658396891586918,0.00013284019517578155,151.3138681770656
7,0.16493372379293522,56.80774200570175,0.8715645205483025,992792.7965020112,0.0013552198181348972,0.008658396891586918,0.00013284019517578155,151.3138681770656
8,0.19626138291878042,71.70018465923125,1.100049656250647,1253058.5522060983,0.0015225312125955069,0.008658396891586918,0.00013284019517578155,151.3138681770656
9,0.22780271658628815,88.32430669107815,1.3551028309881474,1543587.7678758963,0.001689842614801434,0.008658396891586918,0.00013284019517578155,151.3138681770656
10,0.25940703251190905,106.68010810124242,1.6367240447608047,1864380.4435113762,0.0018571540172554262,0.008658396891586918,0.00013284019517578155,151.3138681770656
11,0.2909858856320658,126.7675888897241,1.944913297568618,2215436.5791125214,0.002024465416608022,0.008658396891586918,0.00013284019517578155,151.3138681770656
12,0.3224891419298131,148.58674905652313,2.279670589411588,2596756.174679319,0.0021917768114748533,0.008658396891586918,0.00013284019517578155,151.3138681770656
13,0.35389013770872585,172.1375886016396,2.6409959202897144,3008339.230211763,0.0023590882014235593,0.008658396891586918,0.00013284019517578155,151.3138681770656
14,0.004543774142178917,0.008658396891586918,0.00013284019517578155,151.3138681770656,0.008294214910797014,1.047666023882017,0.016073663616269565,18309.385684946537
15,0.07090740144949459,3.8183530291898315,0.058582526072519674,66730.92157383429,0.04394922713992457,1.047666023882017,0.016073663616269565,18309.385684946537
16,0.15014132272566957,8.32071941281503,0.12765942756392612,145415.91747287932,0.06360958429133731,1.047666023882017,0.016073663616269565,18309.385684946537
17,0.2696683397302646,14.55476517475761,0.22330436809048881,254364.3733449179,0.08355298046864368,1.047666023882017,0.016073663616269565,18309.385684946537
18,0.43568365973056133,22.52049031501757,0.3455173476522078,393576.28918480716,0.10362529742170845,1.047666023882017,0.016073663616269565,18309.385684946537
19,0.6537404544744075,32.21789483359492,0.49429836624908313,563051.6649912188,0.12376356553427376,1.047666023882017,0.016073663616269565,18309.385684946537
20,0.9288161605052025,43.64697873048965,0.6696474238811148,762790.5007636864,0.14393863879329047,1.047666023882017,0.016073663616269565,18309.385684946537
21,1.2653566118882953,56.80774200570175,0.8715645205483025,992792.7965020112,0.16413567896900944,1.047666023882017,0.016073663616269565,18309.385684946537
22,1.6673087627751682,71.70018465923125,1.100049656250647,1253058.5522060983,0.18434654738591072,1.047666023882017,0.016073663616269565,18309.385684946537
23,2.13814737305007,88.32430669107815,1.3551028309881474,1543587.7678758963,0.2045665051963831,1.047666023882017,0.016073663616269565,18309.385684946537
24,2.680898525373798,106.68010810124242,1.6367240447608047,1864380.4435113762,0.22479265488106406,1.047666023882017,0.016073663616269565,18309.385684946537
25,3.2981615598845684,126.7675888897241,1.944913297568618,2215436.5791125214,0.2450231511450367,1.047666023882017,0.016073663616269565,18309.385684946537
26,3.99213030849675,148.58674905652313,2.279670589411588,2596756.174679319,0.2652567776427507,1.047666023882017,0.016073663616269565,18309.385684946537
27,4.764614103198918,172.1375886016396,2.6409959202897144,3008339.230211763,0.2854927086197218,1.047666023882017,0.016073663616269565,18309.385684946537
28,0.028184271131664478,0.008658396891586918,0.00013284019517578155,151.3138681770656,0.05226071319718372,3.8183530291898315,0.058582526072519674,66730.92157383429
29,0.08123450515849015,1.047666023882017,0.016073663616269565,18309.385684946537,0.10999905955781494,3.8183530291898315,0.058582526072519674,66730.92157383429
30,0.31558418175471825,8.32071941281503,0.12765942756392612,145415.91747287932,0.24207957806326336,3.8183530291898315,0.058582526072519674,66730.92157383429
