,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
0,0.002477954,0.002477954,0.002477953,0.002477953,0.002477953,0.002477953,0.002477952,0.002477952,0.002477952,0.002477952,0.002477951,0.002477951,0.002477951,0.00247795,0.00247795,0.00247795,0.002477949,0.002477949,0.002477949,0.002477948,0.002477948,0.002477947,0.002477947,0.002477946,0.002477946,0.002477945,0.002477945,0.002477944,0.002477943,0.002477943,0.002477942,0.002477941,0.00247794,0.00247794,0.002477939,0.002477938,0.002477937,0.002477936,0.002477935,0.002477934,0.002477933,0.002477932,0.00247793,0.002477929,0.002477928,0.002477926,0.002477925,0.002477923,0.002477922,0.00247792,0.002477918,0.002477916,0.002477914,0.002477912,0.00247791,0.002477908,0.002477906,0.002477903,0.002477901,0.002477898,0.002477895,0.002477892,0.002477889,0.002477886,0.002477882,0.002477879,0.002477875,0.002477871,0.002477867,0.002477863,0.002477858,0.002477854,0.002477849,0.002477844,0.002477838,0.002477833,0.002477827,0.00247782,0.002477814,0.002477807,0.0024778,0.002477793,0.002477785,0.002477777,0.002477768,0.002477759,0.00247775,0.00247774,0.00247773,0.002477719,0.002477708,0.002477696,0.002477684,0.002477671,0.002477657,0.002477643,0.002477628,0.002477612,0.002477596,0.002477579,0.002477561,0.002477543,0.002477523,0.002477503,0.002477481,0.002477459,0.002477435,0.002477411,0.002477385,0.002477358,0.00247733,0.0024773,0.00247727,0.002477237,0.002477204,0.002477168,0.002477131,0.002477092,0.002477052,0.00247701,0.002476965,0.002476919,0.00247687,0.002476819,0.002476766,0.002476711,0.002476653,0.002476592,0.002476528,0.002476462,0.002476393,0.00247632,0.002476244,0.002476165,0.002476082,0.002475995,0.002475904,0.00247581,0.002475711,0.002475608,0.0024755,0.002475387,0.002475269,0.002475146,0.002475018,0.002474884,0.002474744,0.002474598,0.002474446,0.002474287,0.002474121,0.002473949,0.002473768,0.00247358,0.002473385,0.002473181,0.002472968,0.002472747,0.002472516,0.002472276,0.002472026,0.002471766,0.002471495,0.002471214,0.002470921,0.002470617,0.002470301,0.002469973,0.002469632,0.002469278,0.00246891,0.002468529,0.002468133,0.002467723,0.002467298,0.002466858,0.002466402,0.00246593,0.002465442,0.002464936,0.002464414,0.002463874,0.002463316,0.00246274,0.002462146,0.002461533,0.0024609,0.002460249,0.002459577,0.002458886,0.002458174,0.002457442,0.002456689,0.002455915,0.002455121,0.002454304,0.002453467,0.002452608,0.002451727,0.002450825,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184089,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184088,0.000184087,0.000184087,0.000184087,0.000184087,0.000184087,0.000184087,0.000184087,0.000184087,0.000184087,0.000184086,0.000184086,0.000184086,0.000184086,0.000184086,0.000184086,0.000184085,0.000184085,0.000184085,0.000184085,0.000184085,0.000184084,0.000184084,0.000184084,0.000184084,0.000184083,0.000184083,0.000184083,0.000184082,0.000184082,0.000184082,0.000184081,0.000184081,0.00018408,0.00018408,0.00018408,0.000184079,0.000184079,0.000184078,0.000184077,0.000184077,0.000184076,0.000184075,0.000184075,0.000184074,0.000184073,0.000184072,0.000184071,0.00018407,0.000184069,0.000184068,0.000184067,0.000184066,0.000184065,0.000184063,0.000184062,0.00018406,0.000184058,0.000184056,0.000184054,0.000184052,0.00018405,0.000184047,0.000184045,0.000184042,0.000184039,0.000184035,0.000184032,0.000184028,0.000184024,0.000184019,0.000184014,0.000184009,0.000184003,0.000183996,0.000183989,0.000183982,0.000183974,0.000183965,0.000183955,0.000183945,0.000183933,0.000183921,0.000183907,0.000183892,0.000183876,0.000183858,0.000183839,0.000183817,0.000183794,0.000183769,0.000183741,0.000183711,0.000183678,0.000183641,0.000183602,0.000183558,0.00018351,0.000183458,0.000183401,0.000183339,0.00018327,0.000183195,0.000183113,0.000183023,0.000182925,0.000182817
1,0.011559298,0.011559297,0.011559295,0.011559293,0.011559291,0.011559289,0.011559287,0.011559285,0.011559283,0.011559281,0.011559278,0.011559275,0.011559273,0.01155927,0.011559267,0.011559264,0.01155926,0.011559257,0.011559253,0.01155925,0.011559246,0.011559242,0.011559237,0.011559233,0.011559228,0.011559223,0.011559218,0.011559212,0.011559207,0.011559201,0.011559194,0.011559188,0.011559181,0.011559174,0.011559166,0.011559158,0.01155915,0.011559141,0.011559132,0.011559122,0.011559112,0.011559102,0.011559091,0.01155908,0.011559068,0.011559055,0.011559042,0.011559028,0.011559014,0.011558999,0.011558983,0.011558966,0.011558949,0.01155893,0.011558911,0.011558891,0.011558871,0.011558849,0.011558826,0.011558802,0.011558776,0.01155875,0.011558722,0.011558694,0.011558663,0.011558632,0.011558598,0.011558564,0.011558527,0.011558489,0.011558449,0.011558407,0.011558363,0.011558317,0.011558269,0.011558219,0.011558166,0.011558111,0.011558053,0.011557993,0.011557929,0.011557863,0.011557793,0.01155772,0.011557644,0.011557564,0.011557481,0.011557393,0.011557301,0.011557205,0.011557104,0.011556999,0.011556889,0.011556773,0.011556652,0.011556525,0.011556393,0.011556254,0.011556108,0.011555956,0.011555796,0.011555629,0.011555454,0.011555271,0.011555079,0.011554879,0.011554668,0.011554448,0.011554218,0.011553976,0.011553724,0.011553459,0.011553182,0.011552892,0.011552589,0.011552271,0.011551939,0.01155159,0.011551226,0.011550844,0.011550445,0.011550027,0.01154959,0.011549132,0.011548652,0.011548151,0.011547626,0.011547077,0.011546502,0.0115459,0.011545271,0.011544612,0.011543923,0.011543203,0.011542448,0.01154166,0.011540834,0.011539971,0.011539068,0.011538124,0.011537137,0.011536104,0.011535024,0.011533895,0.011532715,0.011531481,0.011530191,0.011528843,0.011527434,0.011525962,0.011524423,0.011522816,0.011521137,0.011519383,0.011517551,0.011515638,0.01151364,0.011511555,0.011509378,0.011507105,0.011504734,0.01150226,0.011499679,0.011496986,0.011494179,0.011491251,0.011488199,0.011485018,0.011481704,0.011478251,0.011474654,0.011470908,0.011467009,0.01146295,0.011458726,0.011454333,0.011449763,0.011445012,0.011440074,0.011434942,0.011429612,0.011424077,0.011418331,0.011412367,0.011406181,0.011399766,0.011393116,0.011386226,0.011379088,0.011371697,0.011364048,0.011356135,0.011347951,0.011339492,0.011330753,0.011321727,0.011312411,0.011302798,0.011292885,0.011282668,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.000351361,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.00035136,0.000351359,0.000351359,0.000351359,0.000351359,0.000351359,0.000351359,0.000351359,0.000351359,0.000351359,0.000351359,0.000351359,0.000351358,0.000351358,0.000351358,0.000351358,0.000351358,0.000351358,0.000351358,0.000351357,0.000351357,0.000351357,0.000351357,0.000351357,0.000351356,0.000351356,0.000351356,0.000351356,0.000351355,0.000351355,0.000351355,0.000351355,0.000351354,0.000351354,0.000351354,0.000351353,0.000351353,0.000351353,0.000351352,0.000351352,0.000351351,0.000351351,0.00035135,0.00035135,0.000351349,0.000351349,0.000351348,0.000351347,0.000351347,0.000351346,0.000351345,0.000351345,0.000351344,0.000351343,0.000351342,0.000351341,0.00035134,0.000351339,0.000351338,0.000351337,0.000351336,0.000351334,0.000351333,0.000351331,0.00035133,0.000351328,0.000351326,0.000351325,0.000351323,0.000351321,0.000351318,0.000351316,0.000351313,0.000351311,0.000351308,0.000351305,0.000351301,0.000351298,0.000351294,0.00035129,0.000351285,0.000351281,0.000351276,0.00035127,0.000351264,0.000351258,0.000351251,0.000351243,0.000351235,0.000351226,0.000351217,0.000351207,0.000351195,0.000351183,0.00035117,0.000351156,0.00035114,0.000351123,0.000351105,0.000351085,0.000351063,0.000351039,0.000351013,0.000350984,0.000350953,0.000350919,0.000350882,0.000350842,0.000350797,0.000350749,0.000350696,0.000350638,0.000350575,0.000350506,0.00035043,0.000350347,0.000350256,0.000350156,0.000350048,0.000349928,0.000349798,0.000349655,0.000349498,0.000349326,0.000349138,0.000348932
2,0.027772336,0.02777233,0.027772324,0.027772317,0.027772311,0.027772304,0.027772296,0.027772289,0.027772281,0.027772272,0.027772263,0.027772254,0.027772244,0.027772234,0.027772224,0.027772213,0.027772201,0.027772189,0.027772176,0.027772162,0.027772148,0.027772134,0.027772118,0.027772102,0.027772085,0.027772068,0.027772049,0.02777203,0.027772009,0.027771988,0.027771966,0.027771943,0.027771918,0.027771893,0.027771866,0.027771838,0.027771808,0.027771777,0.027771745,0.027771711,0.027771676,0.027771639,0.0277716,0.027771559,0.027771517,0.027771472,0.027771426,0.027771377,0.027771325,0.027771272,0.027771215,0.027771157,0.027771095,0.02777103,0.027770963,0.027770892,0.027770818,0.02777074,0.027770659,0.027770573,0.027770484,0.02777039,0.027770293,0.02777019,0.027770083,0.02776997,0.027769852,0.027769729,0.0277696,0.027769464,0.027769322,0.027769174,0.027769018,0.027768856,0.027768685,0.027768506,0.027768319,0.027768123,0.027767918,0.027767703,0.027767478,0.027767242,0.027766995,0.027766737,0.027766466,0.027766182,0.027765885,0.027765574,0.027765249,0.027764908,0.02776455,0.027764176,0.027763784,0.027763374,0.027762944,0.027762494,0.027762023,0.02776153,0.027761013,0.027760472,0.027759905,0.027759312,0.02775869,0.027758039,0.027757358,0.027756644,0.027755897,0.027755115,0.027754296,0.027753438,0.02775254,0.027751599,0.027750615,0.027749583,0.027748504,0.027747374,0.02774619,0.027744951,0.027743654,0.027742296,0.027740875,0.027739386,0.027737828,0.027736197,0.02773449,0.027732703,0.027730832,0.027728874,0.027726824,0.027724678,0.027722433,0.027720083,0.027717623,0.027715049,0.027712356,0.027709537,0.027706587,0.027703501,0.027700271,0.027696893,0.027693358,0.02768966,0.027685791,0.027681744,0.027677511,0.027673084,0.027668454,0.027663611,0.027658548,0.027653253,0.027647717,0.027641929,0.027635878,0.027629554,0.027622943,0.027616034,0.027608814,0.02760127,0.027593388,0.027585154,0.027576553,0.02756757,0.02755819,0.027548394,0.027538168,0.027527493,0.027516351,0.027504725,0.027492593,0.027479938,0.027466737,0.027452972,0.027438619,0.027423657,0.027408063,0.027391814,0.027374886,0.027357254,0.027338894,0.02731978,0.027299887,0.027279187,0.027257654,0.027235261,0.02721198,0.027187783,0.027162642,0.027136529,0.027109413,0.027081268,0.027052063,0.02702177,0.02699036,0.026957803,0.026924073,0.026889139,0.026852975,0.026815552,0.026776844,0.026736824,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518666,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518665,0.000518664,0.000518664,0.000518664,0.000518664,0.000518664,0.000518664,0.000518664,0.000518664,0.000518664,0.000518664,0.000518664,0.000518664,0.000518663,0.000518663,0.000518663,0.000518663,0.000518663,0.000518663,0.000518663,0.000518663,0.000518662,0.000518662,0.000518662,0.000518662,0.000518662,0.000518662,0.000518661,0.000518661,0.000518661,0.000518661,0.000518661,0.00051866,0.00051866,0.00051866,0.000518659,0.000518659,0.000518659,0.000518659,0.000518658,0.000518658,0.000518657,0.000518657,0.000518657,0.000518656,0.000518656,0.000518655,0.000518655,0.000518654,0.000518654,0.000518653,0.000518653,0.000518652,0.000518651,0.000518651,0.00051865,0.000518649,0.000518648,0.000518647,0.000518647,0.000518646,0.000518645,0.000518644,0.000518643,0.000518641,0.00051864,0.000518639,0.000518638,0.000518636,0.000518635,0.000518633,0.000518632,0.00051863,0.000518628,0.000518626,0.000518624,0.000518622,0.00051862,0.000518617,0.000518615,0.000518612,0.000518609,0.000518606,0.000518603,0.000518599,0.000518595,0.000518591,0.000518587,0.000518582,0.000518577,0.000518572,0.000518567,0.000518561,0.000518554,0.000518547,0.000518539,0.000518531,0.000518523,0.000518513,0.000518503,0.000518492,0.00051848,0.000518467,0.000518453,0.000518438,0.000518421,0.000518403,0.000518384,0.000518363,0.00051834,0.000518315,0.000518287,0.000518258,0.000518225,0.00051819,0.000518152,0.00051811,0.000518064,0.000518014,0.000517959,0.000517899,0.000517834,0.000517762,0.000517684,0.000517599,0.000517505,0.000517403,0.000517291,0.000517168,0.000517034,0.000516887,0.000516727,0.000516551,0.000516358,0.000516147,0.000515915,0.000515662,0.000515385,0.000515081
3,0.049711489,0.049711476,0.049711461,0.049711446,0.04971143,0.049711414,0.049711396,0.049711378,0.049711359,0.049711339,0.049711318,0.049711296,0.049711273,0.049711249,0.049711224,0.049711198,0.04971117,0.049711141,0.049711111,0.049711079,0.049711046,0.049711011,0.049710975,0.049710937,0.049710897,0.049710855,0.049710811,0.049710765,0.049710717,0.049710667,0.049710614,0.049710559,0.049710501,0.04971044,0.049710377,0.04971031,0.049710241,0.049710168,0.049710091,0.049710011,0.049709928,0.04970984,0.049709748,0.049709652,0.049709551,0.049709445,0.049709335,0.049709219,0.049709097,0.04970897,0.049708837,0.049708698,0.049708552,0.049708399,0.049708239,0.049708071,0.049707895,0.049707711,0.049707519,0.049707317,0.049707105,0.049706884,0.049706652,0.049706409,0.049706155,0.049705889,0.04970561,0.049705317,0.049705011,0.049704691,0.049704355,0.049704003,0.049703635,0.04970325,0.049702846,0.049702423,0.04970198,0.049701516,0.04970103,0.049700521,0.049699988,0.049699429,0.049698845,0.049698232,0.049697591,0.04969692,0.049696216,0.04969548,0.049694708,0.0496939,0.049693054,0.049692168,0.04969124,0.049690268,0.04968925,0.049688184,0.049687068,0.049685899,0.049684675,0.049683393,0.04968205,0.049680645,0.049679172,0.049677631,0.049676016,0.049674325,0.049672555,0.049670701,0.04966876,0.049666727,0.049664598,0.049662369,0.049660035,0.049657591,0.049655032,0.049652353,0.049649547,0.04964661,0.049643534,0.049640314,0.049636942,0.049633412,0.049629717,0.049625848,0.049621797,0.049617557,0.049613118,0.04960847,0.049603605,0.049598513,0.049593182,0.049587603,0.049581762,0.049575649,0.049569251,0.049562555,0.049555546,0.049548212,0.049540536,0.049532504,0.049524099,0.049515304,0.049506102,0.049496473,0.0494864,0.049475862,0.049464837,0.049453305,0.049441242,0.049428625,0.049415429,0.049401628,0.049387197,0.049372107,0.049356328,0.049339832,0.049322587,0.04930456,0.049285718,0.049266026,0.049245446,0.049223943,0.049201475,0.049178004,0.049153486,0.049127878,0.049101136,0.049073212,0.049044058,0.049013624,0.048981859,0.04894871,0.048914122,0.048878039,0.048840402,0.048801151,0.048760226,0.048717563,0.048673097,0.048626761,0.048578489,0.04852821,0.048475853,0.048421346,0.048364615,0.048305584,0.048244178,0.048180318,0.048113927,0.048044923,0.047973228,0.047898761,0.047821439,0.047741182,0.047657907,0.047571534,0.047481979,0.047389163,0.047293006,0.047193428,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685975,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685974,0.000685973,0.000685973,0.000685973,0.000685973,0.000685973,0.000685973,0.000685973,0.000685973,0.000685973,0.000685973,0.000685972,0.000685972,0.000685972,0.000685972,0.000685972,0.000685972,0.000685971,0.000685971,0.000685971,0.000685971,0.000685971,0.00068597,0.00068597,0.00068597,0.00068597,0.00068597,0.000685969,0.000685969,0.000685969,0.000685968,0.000685968,0.000685968,0.000685967,0.000685967,0.000685967,0.000685966,0.000685966,0.000685965,0.000685965,0.000685964,0.000685964,0.000685963,0.000685963,0.000685962,0.000685961,0.000685961,0.00068596,0.000685959,0.000685959,0.000685958,0.000685957,0.000685956,0.000685955,0.000685954,0.000685953,0.000685952,0.000685951,0.00068595,0.000685949,0.000685947,0.000685946,0.000685945,0.000685943,0.000685942,0.00068594,0.000685938,0.000685936,0.000685934,0.000685932,0.00068593,0.000685928,0.000685925,0.000685923,0.00068592,0.000685917,0.000685914,0.000685911,0.000685908,0.000685904,0.0006859,0.000685896,0.000685892,0.000685887,0.000685882,0.000685877,0.000685871,0.000685865,0.000685859,0.000685852,0.000685844,0.000685836,0.000685827,0.000685818,0.000685808,0.000685797,0.000685786,0.000685773,0.00068576,0.000685745,0.000685729,0.000685712,0.000685694,0.000685674,0.000685652,0.000685628,0.000685602,0.000685575,0.000685544,0.000685511,0.000685475,0.000685436,0.000685393,0.000685346,0.000685295,0.00068524,0.000685179,0.000685113,0.00068504,0.000684961,0.000684875,0.00068478,0.000684677,0.000684564,0.00068444,0.000684305,0.000684157,0.000683995,0.000683817,0.000683623,0.000683411,0.000683178,0.000682923,0.000682644,0.000682338,0.000682003,0.000681636,0.000681234
4,0.07562719,0.075627164,0.075627137,0.075627108,0.075627078,0.075627047,0.075627014,0.07562698,0.075626944,0.075626906,0.075626866,0.075626825,0.075626782,0.075626736,0.075626688,0.075626639,0.075626586,0.075626532,0.075626474,0.075626414,0.075626352,0.075626286,0.075626217,0.075626145,0.075626069,0.07562599,0.075625907,0.07562582,0.075625729,0.075625634,0.075625534,0.075625429,0.07562532,0.075625205,0.075625085,0.075624959,0.075624827,0.075624689,0.075624545,0.075624393,0.075624235,0.075624069,0.075623895,0.075623713,0.075623522,0.075623322,0.075623113,0.075622893,0.075622664,0.075622423,0.075622171,0.075621908,0.075621631,0.075621342,0.075621039,0.075620721,0.075620389,0.075620041,0.075619676,0.075619294,0.075618894,0.075618475,0.075618036,0.075617577,0.075617095,0.075616591,0.075616063,0.07561551,0.075614931,0.075614324,0.075613689,0.075613024,0.075612327,0.075611597,0.075610832,0.075610032,0.075609193,0.075608315,0.075607395,0.075606432,0.075605423,0.075604367,0.07560326,0.075602101,0.075600887,0.075599616,0.075598285,0.075596891,0.07559543,0.075593901,0.0755923,0.075590622,0.075588866,0.075587026,0.0755851,0.075583082,0.075580969,0.075578756,0.075576439,0.075574012,0.07557147,0.075568809,0.075566021,0.075563103,0.075560046,0.075556845,0.075553493,0.075549983,0.075546307,0.075542458,0.075538427,0.075534207,0.075529787,0.075525159,0.075520313,0.075515239,0.075509926,0.075504362,0.075498537,0.075492438,0.075486052,0.075479366,0.075472365,0.075465035,0.075457362,0.075449328,0.075440917,0.075432111,0.075422893,0.075413242,0.07540314,0.075392565,0.075381495,0.075369907,0.075357778,0.075345082,0.075331794,0.075317887,0.075303331,0.075288097,0.075272155,0.075255471,0.075238013,0.075219744,0.075200629,0.075180628,0.075159702,0.075137809,0.075114906,0.075090946,0.075065884,0.075039669,0.075012251,0.074983575,0.074953587,0.074922229,0.074889439,0.074855156,0.074819315,0.074781847,0.074742682,0.074701748,0.074658968,0.074614264,0.074567553,0.074518752,0.074467772,0.074414522,0.074358908,0.074300833,0.074240196,0.074176892,0.074110814,0.074041851,0.073969889,0.073894808,0.073816488,0.073734804,0.073649626,0.073560822,0.073468257,0.073371791,0.073271282,0.073166585,0.073057549,0.072944024,0.072825853,0.07270288,0.072574944,0.072441882,0.07230353,0.07215972,0.072010285,0.071855054,0.071693857,0.071526524,0.071352882,0.071172762,0.070985992,0.070792404,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853286,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853285,0.000853284,0.000853284,0.000853284,0.000853284,0.000853284,0.000853284,0.000853284,0.000853284,0.000853284,0.000853284,0.000853284,0.000853283,0.000853283,0.000853283,0.000853283,0.000853283,0.000853283,0.000853283,0.000853282,0.000853282,0.000853282,0.000853282,0.000853282,0.000853281,0.000853281,0.000853281,0.000853281,0.000853281,0.00085328,0.00085328,0.00085328,0.000853279,0.000853279,0.000853279,0.000853279,0.000853278,0.000853278,0.000853277,0.000853277,0.000853277,0.000853276,0.000853276,0.000853275,0.000853275,0.000853274,0.000853274,0.000853273,0.000853272,0.000853272,0.000853271,0.00085327,0.00085327,0.000853269,0.000853268,0.000853267,0.000853266,0.000853265,0.000853264,0.000853263,0.000853262,0.000853261,0.00085326,0.000853259,0.000853257,0.000853256,0.000853254,0.000853253,0.000853251,0.00085325,0.000853248,0.000853246,0.000853244,0.000853242,0.00085324,0.000853238,0.000853235,0.000853233,0.00085323,0.000853227,0.000853224,0.000853221,0.000853217,0.000853214,0.00085321,0.000853206,0.000853202,0.000853197,0.000853193,0.000853187,0.000853182,0.000853176,0.00085317,0.000853163,0.000853156,0.000853149,0.000853141,0.000853132,0.000853123,0.000853113,0.000853102,0.000853091,0.000853078,0.000853065,0.00085305,0.000853035,0.000853018,0.000853,0.00085298,0.000852959,0.000852936,0.000852911,0.000852884,0.000852854,0.000852822,0.000852788,0.00085275,0.000852708,0.000852664,0.000852615,0.000852561,0.000852503,0.00085244,0.000852371,0.000852295,0.000852213,0.000852123,0.000852025,0.000851917,0.0008518,0.000851671,0.00085153,0.000851377,0.000851208,0.000851024,0.000850823,0.000850602,0.00085036,0.000850096,0.000849806,0.000849489,0.000849142,0.000848761,0.000848345,0.000847888,0.000847388
