,0,1,2,3,4,5,6,7
0,0.00247795759570591,1.047666023882017,1.3284019517578152,18370.308494677156,0.00018408952001881048,0.008658396891586918,1.3284019517578156,185.3272214675901
1,0.011559333140313316,3.8183530291898315,1.3284019517578156,66790.16217584883,0.0003513610990527941,0.008658396891586918,1.3284019517578156,185.3272214675901
2,0.02777245861230444,8.32071941281503,1.3284019517578154,145471.99212103977,0.0005186657465836341,0.008658396891586918,1.3284019517578156,185.3272214675901
3,0.04971178034169821,14.55476517475761,1.3284019517578154,254416.0003499213,0.0006859752474273015,0.008658396891586918,1.3284019517578156,185.3272214675901
4,0.0756277410642886,22.52049031501757,1.3284019517578154,393622.2147193412,0.000853285988553332,0.008658396891586918,1.3284019517578156,185.3272214675901
5,0.10408346587095688,32.21789483359492,1.3284019517578156,563090.6424158802,0.0010205971404317383,0.008658396891586918,1.3284019517578156,185.3272214675901
6,0.13407085199779498,43.64697873048965,1.3284019517578154,762821.2859639573,0.00118790844805202,0.008658396891586918,1.3284019517578156,185.3272214675901
7,0.16493372379293522,56.80774200570175,1.3284019517578154,992814.1464351903,0.0013552198181348972,0.008658396891586918,1.3284019517578156,185.3272214675901
8,0.19626138291878042,71.70018465923125,1.3284019517578156,1253069.2243473837,0.0015225312125955069,0.008658396891586918,1.3284019517578156,185.3272214675901
9,0.22780271658628815,88.32430669107815,1.3284019517578154,1543586.519975587,0.001689842614801434,0.008658396891586918,1.3284019517578156,185.3272214675901
10,0.25940703251190905,106.68010810124242,1.3284019517578154,1864366.0334768817,0.0018571540172554262,0.008658396891586918,1.3284019517578156,185.3272214675901
11,0.2909858856320658,126.7675888897241,1.3284019517578154,2215407.7649462703,0.002024465416608022,0.008658396891586918,1.3284019517578156,185.3272214675901
12,0.3224891419298131,148.58674905652313,1.3284019517578152,2596711.7144439486,0.0021917768114748533,0.008658396891586918,1.3284019517578156,185.3272214675901
13,0.35389013770872585,172.1375886016396,1.3284019517578156,3008277.8820095593,0.0023590882014235593,0.008658396891586918,1.3284019517578156,185.3272214675901
14,0.004543774142178917,0.008658396891586918,1.3284019517578156,185.3272214675901,0.008294214910797014,1.047666023882017,1.3284019517578152,18370.308494677156
15,0.07090740144949459,3.8183530291898315,1.3284019517578156,66790.16217584883,0.04394922713992457,1.047666023882017,1.3284019517578152,18370.308494677156
16,0.15014132272566957,8.32071941281503,1.3284019517578154,145471.99212103977,0.06360958429133731,1.047666023882017,1.3284019517578152,18370.308494677156
17,0.2696683397302646,14.55476517475761,1.3284019517578154,254416.0003499213,0.08355298046864368,1.047666023882017,1.3284019517578152,18370.308494677156
18,0.43568365973056133,22.52049031501757,1.3284019517578154,393622.2147193412,0.10362529742170845,1.047666023882017,1.3284019517578152,18370.308494677156
19,0.6537404544744075,32.21789483359492,1.3284019517578156,563090.6424158802,0.12376356553427376,1.047666023882017,1.3284019517578152,18370.308494677156
20,0.9288161605052025,43.64697873048965,1.3284019517578154,762821.2859639573,0.14393863879329047,1.047666023882017,1.3284019517578152,18370.308494677156
21,1.2653566118882953,56.80774200570175,1.3284019517578154,992814.1464351903,0.16413567896900944,1.047666023882017,1.3284019517578152,18370.308494677156
22,1.6673087627751682,71.70018465923125,1.3284019517578156,1253069.2243473837,0.18434654738591072,1.047666023882017,1.3284019517578152,18370.308494677156
23,2.13814737305007,88.32430669107815,1.3284019517578154,1543586.519975587,0.2045665051963831,1.047666023882017,1.3284019517578152,18370.308494677156
24,2.680898525373798,106.68010810124242,1.3284019517578154,1864366.0334768817,0.22479265488106406,1.047666023882017,1.3284019517578152,18370.308494677156
25,3.2981615598845684,126.7675888897241,1.3284019517578154,2215407.7649462703,0.2450231511450367,1.047666023882017,1.3284019517578152,18370.308494677156
26,3.99213030849675,148.58674905652313,1.3284019517578152,2596711.7144439486,0.2652567776427507,1.047666023882017,1.3284019517578152,18370.308494677156
27,4.764614103198918,172.1375886016396,1.3284019517578156,3008277.8820095593,0.2854927086197218,1.047666023882017,1.3284019517578152,18370.308494677156
